Name,Latest Chapter,Dated Released,depth,download_timeout,download_slot,download_latency,Link,Genre,Status,Rating,img-link
Kantan Dakedo Mendokusai,Chapter 3 [End],"Feb 02,19",250,180.0,manganelo.com,0.2946324348449707,https://manganelo.com/manga/mz918270,"Comedy,Romance,Shoujo",Ongoing,4.74,https://avt.mkklcdnv6temp.com/39/z/17-1583496707.jpg
Kijima-Kun,Vol.5 Chapter 5.5: Kijima-Kun's Fireworks Festival,"Feb 02,19",250,180.0,manganelo.com,0.29221177101135254,https://manganelo.com/manga/fay2137565456,"Comedy,Ecchi,School life,Yaoi",Ongoing,4.77,https://avt.mkklcdnv6temp.com/19/s/14-1583490452.jpg
Boku-Tachi Ga Yarimashita,Chapter 87: If That Day Comes [End],"Feb 02,19",250,180.0,manganelo.com,0.2993311882019043,https://manganelo.com/manga/ryyv256811581006042,"Comedy,Drama,Romance,School life,Seinen,Slice of life",Ongoing,4.7,https://avt.mkklcdnv6temp.com/34/a/15-1583492798.jpg
Zyword,Vol.1 Araimel Newsletter Extra,"Feb 02,19",250,180.0,manganelo.com,0.33278656005859375,https://manganelo.com/manga/eo918371,"Action,Adventure,Ecchi,Fantasy,Shoujo,Supernatural",Ongoing,4,https://avt.mkklcdnv6temp.com/43/m/17-1583496825.jpg
Neko Ane,Vol.6 Chapter 36: Epilogue,"Feb 03,19",250,180.0,manganelo.com,0.2857375144958496,https://manganelo.com/manga/neko_ane,"Comedy,Ecchi,School life,Shounen,Slice of life,Supernatural",Ongoing,4.75,https://avt.mkklcdnv6temp.com/22/l/1-1583464579.jpg
Isekai No Seikishi Monogatari,Chapter 11: Gaia,"Feb 02,19",250,180.0,manganelo.com,0.3075716495513916,https://manganelo.com/manga/hmfx15441554432401,"Fantasy,Harem,Mecha,Shounen",Ongoing,4.87,https://avt.mkklcdnv6temp.com/4/x/2-1583465881.jpg
Car Graffiti Jk,Chapter 24: Circuit Girls,"Feb 02,19",250,180.0,manganelo.com,0.4714698791503906,https://manganelo.com/manga/car_graffiti_jk,"Comedy,School life,Seinen,Slice of life",Ongoing,5,https://avt.mkklcdnv6temp.com/35/n/1-1583465094.jpg
Oounabara To Oounabara,Vol.2 Epilogue: Under The Sea,"Feb 03,19",250,180.0,manganelo.com,0.29026246070861816,https://manganelo.com/manga/oounabara_to_oounabara,,Updating,5,https://avt.mkklcdnv6temp.com/25/o/14-1583490653.jpg
The Fiancee Is Here,Chapter 12: Mari's Plan,"Feb 03,19",250,180.0,manganelo.com,0.30049920082092285,https://manganelo.com/manga/the_fiancee_is_here,,Updating,4.46,https://avt.mkklcdnv6temp.com/24/v/14-1583490627.jpg
Love Data,Vol.1 Chapter 18,"Feb 03,19",250,180.0,manganelo.com,0.3082578182220459,https://manganelo.com/manga/gh918374,"School life,Sci fi,Shoujo ai,Webtoons",Ongoing,4.64,https://avt.mkklcdnv6temp.com/43/p/17-1583496830.jpg
Sen To Man,Vol.3 Chapter 33 [End],"Feb 03,19",250,180.0,manganelo.com,0.37636852264404297,https://manganelo.com/manga/sen_to_man,"Comedy,Seinen,Slice of life",Ongoing,4.96,https://avt.mkklcdnv6temp.com/22/t/1-1583464591.jpg
Long Goodbye,Vol.1 Chapter 2,"Feb 03,19",250,180.0,manganelo.com,0.28754281997680664,https://manganelo.com/manga/long_goodbye,"Fantasy,Psychological,Romance,Shoujo",Ongoing,5,https://avt.mkklcdnv6temp.com/35/a/9-1583481516.jpg
Hen,Vol.8 Chapter 94: The Realization Of A Great Ambition,"Feb 04,19",250,180.0,manganelo.com,0.2758522033691406,https://manganelo.com/manga/hen,"Adult,Drama,Ecchi,School life,Seinen,Shoujo ai",Completed,3.3,https://avt.mkklcdnv6temp.com/22/u/2-1583466586.jpg
Rouge,Chapter 8: After-Hours Love (Yamamotomamo),"Jan 24,19",251,180.0,manganelo.com,0.2919278144836426,https://manganelo.com/manga/rouge,"Romance,School life,Yaoi",Ongoing,4.49,https://avt.mkklcdnv6temp.com/18/j/15-1583492124.jpg
Junjou,Your Obsession (Junjou Daria Booklet),"Jan 24,19",251,180.0,manganelo.com,0.305924654006958,https://manganelo.com/manga/junjou,Yaoi,Ongoing,4.12,https://avt.mkklcdnv6temp.com/11/u/16-1583493899.jpg
Fusoku No Renjou,Vol.3 Chapter 16,"Jan 24,19",251,180.0,manganelo.com,0.31592369079589844,https://manganelo.com/manga/fusoku_no_renjou,"Romance,Slice of life,Yaoi",Ongoing,4.94,https://avt.mkklcdnv6temp.com/16/j/8-1583478798.jpg
Scent,Chapter 4,"Feb 04,19",250,180.0,manganelo.com,0.293750524520874,https://manganelo.com/manga/zg918267,"Drama,Fantasy,Supernatural,Yaoi",Ongoing,4.46,https://avt.mkklcdnv6temp.com/39/x/17-1583496704.jpg
Igai - The Play Dead/alive,Vol.7 Chapter 36: Signal To Counterattack,"Jan 24,19",251,180.0,manganelo.com,0.28531742095947266,https://manganelo.com/manga/igai_the_play_deadalive,"Action,Drama,Horror,Romance,Seinen,Tragedy",Ongoing,4.39,https://avt.mkklcdnv6temp.com/16/m/16-1583494063.jpg
Aka To Kuro (Katsura Komachi),Vol.2 Chapter 7.5,"Jan 24,19",251,180.0,manganelo.com,0.31976842880249023,https://manganelo.com/manga/iar242239456,"Drama,Yaoi",Ongoing,4.72,https://avt.mkklcdnv6temp.com/12/v/15-1583491925.jpg
My Vampire Girlfriend,Chapter 2: Elizabeth,"Jan 24,19",251,180.0,manganelo.com,0.2618436813354492,https://manganelo.com/manga/wi918309,Ecchi,Ongoing,4.6,https://avt.mkklcdnv6temp.com/41/l/17-1583496755.jpg
Girlfriends For 3 Seconds,Chapter 2: Girlfriends For 30 Seconds,"Jan 24,19",251,180.0,manganelo.com,0.313978910446167,https://manganelo.com/manga/hw918306,Yuri,Completed,4.9,https://avt.mkklcdnv6temp.com/41/i/17-1583496751.jpg
Story Of A Certain Burned Girl,Chapter 2: Happiness Of A Certain Burned Girl,"Jan 24,19",251,180.0,manganelo.com,0.29297351837158203,https://manganelo.com/manga/yo918310,"Drama,Psychological,Romance,Seinen,Tragedy",Completed,4.69,https://avt.mkklcdnv6temp.com/41/m/17-1583496756.jpg
The ,Chapter 24.3: Special Ex,"Jan 24,19",251,180.0,manganelo.com,0.31711292266845703,https://manganelo.com/manga/the_idolmster_million_live,"Comedy,Drama,Shounen,Slice of life",Ongoing,4.64,https://avt.mkklcdnv6temp.com/2/l/8-1583478271.jpg
Slacker,Chapter 6,"Jan 24,19",251,180.0,manganelo.com,0.30854153633117676,https://manganelo.com/manga/slacker,"Comedy,Slice of life",Ongoing,5,https://avt.mkklcdnv6temp.com/6/s/16-1583493699.jpg
Ni Xi Ba Mo Wang!,Chapter 50.1,"Jan 25,19",251,180.0,manganelo.com,0.30901575088500977,https://manganelo.com/manga/ni_xi_ba_mo_wang,"Action,Adventure,Comedy,Fantasy,Romance,Shounen",Ongoing,4.79,https://avt.mkklcdnv6temp.com/33/n/13-1583488939.jpg
Dr. Duo,Chapter 26,"Jan 25,19",251,180.0,manganelo.com,0.2781651020050049,https://manganelo.com/manga/dr_duo,"Drama,School life,Shounen,Supernatural",Ongoing,4.4,https://avt.mkklcdnv6temp.com/39/o/20-1583503735.jpg
Midnight Feeding In That Room,Chapter 5.5: Daybreak,"Jan 25,19",251,180.0,manganelo.com,0.3570830821990967,https://manganelo.com/manga/midnight_feeding_in_that_room,"Adult,Drama,Horror,Supernatural,Yaoi",Ongoing,4.28,https://avt.mkklcdnv6temp.com/41/v/16-1583494966.jpg
Criminale!,Chapter 35.5 : Buon Giorno.4,"Jan 25,19",251,180.0,manganelo.com,0.3274829387664795,https://manganelo.com/manga/criminale,"Action,Adventure,Comedy,Ecchi,Harem,Romance,School life,Shounen,Slice of life",Completed,4.83,https://avt.mkklcdnv6temp.com/20/h/13-1583488481.jpg
Mugen No Juunin,Vol.30 Chapter 219 : Manji And Rin [End],"Jan 25,19",251,180.0,manganelo.com,0.3010706901550293,https://manganelo.com/manga/mugen_no_juunin,"Action,Adventure,Drama,Historical,Martial arts,Mature,Seinen,Tragedy",Completed,4.59,https://avt.mkklcdnv6temp.com/31/b/3-1583468901.jpg
My Two Boyfriends -18-Year-Old Eisuke And 28-Year-Old Eisuke-,Chapter 0: Preview Chapter,"Jan 25,19",251,180.0,manganelo.com,0.2943887710571289,https://manganelo.com/manga/ac918319,"Comedy,Fantasy,Romance,Shoujo",Ongoing,4.18,https://avt.mkklcdnv6temp.com/41/t/17-1583496766.jpg
Paradigm Shift,Chapter 5.5,"Jan 24,19",251,180.0,manganelo.com,0.5031988620758057,https://manganelo.com/manga/paradigm_shift,,Updating,4.36,https://avt.mkklcdnv6temp.com/25/e/14-1583490640.jpg
Bougyaku No Kokekko,Vol.5 Chapter 56: Running Around,"Jan 26,19",251,180.0,manganelo.com,0.337421178817749,https://manganelo.com/manga/ab917588,"Adult,Horror,Shounen,Supernatural",Completed,3.47,https://avt.mkklcdnv6temp.com/14/l/17-1583495785.jpg
B.a.t/broken Angel Theory,Vol.2 Chapter 9: Omake/special Chapter 1,"Jan 26,19",251,180.0,manganelo.com,0.3539412021636963,https://manganelo.com/manga/md918324,"Action,Adventure,Fantasy,Martial arts,Mystery,Shounen,Tragedy",Ongoing,4.4,https://avt.mkklcdnv6temp.com/41/x/17-1583496771.jpg
Yaseppochi To Futoccho,Chapter 1,"Jan 26,19",251,180.0,manganelo.com,0.28292202949523926,https://manganelo.com/manga/lx918325,Romance,Ongoing,5,https://avt.mkklcdnv6temp.com/41/y/17-1583496772.jpg
Even,Chapter 3,"Jan 18,19",252,180.0,manganelo.com,0.2997901439666748,https://manganelo.com/manga/even,"One shot,Shoujo ai,Sports",Completed,5,https://avt.mkklcdnv6temp.com/28/j/8-1583479257.jpg
Magical Girl Lyrical Nanoha Reflection The Comics,Chapter 10: Sequence 10,"Jan 18,19",252,180.0,manganelo.com,0.30462074279785156,https://manganelo.com/manga/76dfa276561,"Action,Comedy,Drama,Fantasy,Romance,School life,Sci fi,Shounen",Ongoing,5,https://avt.mkklcdnv6temp.com/25/m/16-1583494385.jpg
Suki X Suki,Vol.2 Chapter 23.5: Omake,"Jan 18,19",252,180.0,manganelo.com,0.301668643951416,https://manganelo.com/manga/uya2022623123,"Comedy,Romance,School life,Shounen,Supernatural",Completed,4.68,https://avt.mkklcdnv6temp.com/48/i/13-1583489607.jpg
Diabolo,Vol.3 Shards Of An Angel,"Jan 18,19",252,180.0,manganelo.com,0.2909963130950928,https://manganelo.com/manga/diabolo,"Drama,Horror,Josei,Psychological,Supernatural,Tragedy",Completed,5,https://avt.mkklcdnv6temp.com/39/j/12-1583487320.jpg
The Girl With Horns,Vol.1 Chapter 10: God & God,"Jan 18,19",252,180.0,manganelo.com,0.30703234672546387,https://manganelo.com/manga/the_girl_with_horns,"Action,Comedy,School life,Shounen,Supernatural",Ongoing,4.87,https://avt.mkklcdnv6temp.com/22/r/16-1583494281.jpg
I Luv Halloween,Vol.3 Bonus! Mbq Volumes 3 Sneak Peek,"Jan 18,19",252,180.0,manganelo.com,0.33176350593566895,https://manganelo.com/manga/fw918243,"Comedy,Horror,Sci fi,Shounen,Supernatural",Ongoing,3.83,https://avt.mkklcdnv6temp.com/39/a/17-1583496670.jpg
Try! Try! Try!,Chapter 3: Special Episode,"Jan 19,19",252,180.0,manganelo.com,0.29569363594055176,https://manganelo.com/manga/try_try_try,"Comedy,One shot,Slice of life",Completed,4.89,https://avt.mkklcdnv6temp.com/2/p/5-1583471927.jpg
Corseltel No Ryuujitsushi Monogatari,Vol.8 Chapter 61: A New Diary [End],"Jan 19,19",252,180.0,manganelo.com,0.27463793754577637,https://manganelo.com/manga/corseltel_no_ryuujitsushi_monogatari,"Comedy,Fantasy,Josei,Slice of life",Ongoing,4.89,https://avt.mkklcdnv6temp.com/13/m/2-1583466221.jpg
Ai Wo Shiru Hoshi,Vol.1 Chapter 1,"Jan 19,19",252,180.0,manganelo.com,0.3188042640686035,https://manganelo.com/manga/pa918248,"Romance,Shounen ai",Ongoing,5,https://avt.mkklcdnv6temp.com/39/e/17-1583496676.jpg
Blessed,Chapter 44: [S2] Ep.15,"Jan 19,19",252,180.0,manganelo.com,0.35761475563049316,https://manganelo.com/manga/cs918244,"Drama,Webtoons",Ongoing,2.6,https://avt.mkklcdnv6temp.com/39/b/17-1583496672.jpg
Eve: The Beautiful Love-Scientizing Goddess,Vol.7 Case 61: Mr. Destiny - Part 2,"Jan 19,19",252,180.0,manganelo.com,0.2833554744720459,https://manganelo.com/manga/tg918249,"Adult,Comedy,Romance,Seinen",Ongoing,5,https://avt.mkklcdnv6temp.com/39/f/17-1583496677.jpg
Nobara No Hanayome,Vol.2 Chapter 8.5: Tsumibuka Madonna No Koi,"Jan 20,19",252,180.0,manganelo.com,0.2832179069519043,https://manganelo.com/manga/nobara_no_hanayome,"Romance,School life,Shoujo",Completed,4.64,https://avt.mkklcdnv6temp.com/46/d/7-1583478026.jpg
Kiriko Kill,Vol.1 Chapter 8: An Insane Future,"Jan 19,19",252,180.0,manganelo.com,0.36897921562194824,https://manganelo.com/manga/fg918157,"Horror,Psychological,Seinen,Supernatural,Tragedy",Ongoing,4,https://avt.mkklcdnv6temp.com/35/s/17-1583496545.jpg
Crisis Girls,Vol.2 Last Crisis: The Crisis Girl Comes Home,"Jan 20,19",252,180.0,manganelo.com,0.34918856620788574,https://manganelo.com/manga/crisis_girls,"Comedy,Sci fi,Shounen,Slice of life",Ongoing,4.23,https://avt.mkklcdnv6temp.com/44/f/16-1583495060.jpg
Kajou Mousou Shounen,Vol.1 Chapter 5.5: Extras,"Jan 20,19",252,180.0,manganelo.com,0.3233513832092285,https://manganelo.com/manga/kajou_mousou_shounen,"School life,Yaoi",Ongoing,4.65,https://avt.mkklcdnv6temp.com/1/d/15-1583493502.jpg
Not For The Faint Of Heart,Chapter 12.5: Afterword,"Jan 20,19",252,180.0,manganelo.com,0.28162288665771484,https://manganelo.com/manga/not_for_the_faint_of_heart,"Comedy,Shounen ai,Supernatural,Webtoons,Manhwa",Ongoing,4.66,https://avt.mkklcdnv6temp.com/45/b/16-1583495089.jpg
Comic Hoshi Shinichi,Vol.2 Chapter 19 : Vol.4 Ch.1: Hitotsu No Souchi,"Jan 20,19",252,180.0,manganelo.com,0.3583097457885742,https://manganelo.com/manga/comic_hoshi_shinichi,"Comedy,Drama,Psychological,Sci fi,Shoujo,Supernatural,Tragedy",Ongoing,4.75,https://avt.mkklcdnv6temp.com/30/l/6-1583475358.jpg
Nickelodeon,Vol.3 Chapter 39.5: Extras,"Jan 20,19",252,180.0,manganelo.com,0.3343524932861328,https://manganelo.com/manga/nickelodeon,"Comedy,Drama,Horror,Romance,Seinen",Completed,4.65,https://avt.mkklcdnv6temp.com/9/e/3-1583467997.jpg
Kaze To Ki No Uta,Chapter : Kaze To Ki No Uta Lithographies,"Jan 20,19",252,180.0,manganelo.com,0.36237001419067383,https://manganelo.com/manga/kaze_to_ki_no_uta,"Drama,Historical,Mature,Psychological,School life,Shoujo,Shounen ai,Tragedy",Ongoing,4.89,https://avt.mkklcdnv6temp.com/24/y/3-1583468658.jpg
Dissolving Series,Chapter 7: Children Of The Earth [End],"Jan 21,19",252,180.0,manganelo.com,0.3178894519805908,https://manganelo.com/manga/dissolving_series,"Horror,Josei,School life",Ongoing,4.07,https://avt.mkklcdnv6temp.com/29/k/8-1583479294.jpg
Revolt,Chapter 5,"Jan 21,19",252,180.0,manganelo.com,0.26647281646728516,https://manganelo.com/manga/revolt,"Action,Drama,Psychological,School life,Sci fi,Shounen",Ongoing,4.84,https://avt.mkklcdnv6temp.com/17/m/3-1583468340.jpg
Ojousama's Orders,Vol.1 Chapter 4: Extra - Sweet Guardian,"Jan 21,19",252,180.0,manganelo.com,0.28747081756591797,https://manganelo.com/manga/ojousamas_orders,"Comedy,Romance,Shoujo",Completed,4.71,https://avt.mkklcdnv6temp.com/44/q/3-1583469431.jpg
P X P,Vol.1 Chapter 3.5: Baby It's You,"Jan 21,19",252,180.0,manganelo.com,0.2959616184234619,https://manganelo.com/manga/ci918263,"Comedy,Mystery,Romance,School life,Shoujo",Ongoing,5,https://avt.mkklcdnv6temp.com/39/t/17-1583496699.jpg
Tetsuman - Tekken Comic,Vol.2 Chapter 11: Dawn's Legend [End],"Jan 13,19",253,180.0,manganelo.com,0.32340431213378906,https://manganelo.com/manga/zhf25559215,"Action,Comedy,Seinen",Ongoing,4.18,https://avt.mkklcdnv6temp.com/32/e/15-1583492735.jpg
Bottomless Swamp (Bookcube Version),Chapter 5: Weakness,"Jan 13,19",253,180.0,manganelo.com,0.3533916473388672,https://manganelo.com/manga/et917568,"Drama,Romance,School life,Shounen ai,Supernatural,Webtoons",Ongoing,4.81,https://avt.mkklcdnv6temp.com/13/r/17-1583495757.jpg
High Position,"Chapter 39: Saigo Hanashi ""closing Words"" [End]","Jan 13,19",253,180.0,manganelo.com,0.29015135765075684,https://manganelo.com/manga/fk918130,"Comedy,Drama,Ecchi,Romance,School life,Seinen,Slice of life,Supernatural",Ongoing,4.31,https://avt.mkklcdnv6temp.com/34/u/17-1583496507.jpg
Love / Death,Chapter 8 : Love/death Nicochuu Extra Episode,"Jan 13,19",253,180.0,manganelo.com,0.3003389835357666,https://manganelo.com/manga/love__death,"Shoujo ai,Yuri",Ongoing,4.66,https://avt.mkklcdnv6temp.com/4/c/6-1583474254.jpg
King Of Hell,Chapter 372 [End],"Jan 13,19",253,180.0,manganelo.com,0.3223397731781006,https://manganelo.com/manga/king_of_hell,"Action,Adventure,Comedy,Martial arts,Shounen,Supernatural,Manhwa",Ongoing,4.5,https://avt.mkklcdnv6temp.com/27/l/15-1583492443.jpg
"Risou No Koi No, Sono Ato Ni.","Vol.1 Chapter 4: Risou No Koi No, Sono Ato Ni","Jan 13,19",253,180.0,manganelo.com,0.2850215435028076,https://manganelo.com/manga/risou_no_koi_no_sono_ato_ni,"Romance,School life,Shoujo,Slice of life",Ongoing,5,https://avt.mkklcdnv6temp.com/10/u/15-1583491850.jpg
Koi Neko,Vol.12 Chapter 100 : Let's Love.,"Jan 13,19",253,180.0,manganelo.com,0.28925228118896484,https://manganelo.com/manga/koi_neko,"Comedy,Fantasy,Harem,Romance,School life,Seinen,Slice of life",Ongoing,4.68,https://avt.mkklcdnv6temp.com/43/h/1-1583465412.jpg
Moteki,Vol.3 Part 2: Moteki: Girls' Side,"Jan 13,19",253,180.0,manganelo.com,0.2780923843383789,https://manganelo.com/manga/moteki,"Comedy,Drama,Mature,Psychological,Romance,Seinen",Ongoing,4.29,https://avt.mkklcdnv6temp.com/21/y/8-1583479012.jpg
Full Ahead! Coco: Zervance,Chapter 2: Travels,"Jan 13,19",253,180.0,manganelo.com,0.3184046745300293,https://manganelo.com/manga/full_ahead_coco_zervance,"Action,Adventure,Comedy,Fantasy,Shounen",Ongoing,5,https://avt.mkklcdnv6temp.com/45/v/16-1583495117.jpg
Itsuwari No Freya,Chapter 4: Trembling Blade,"Jan 14,19",253,180.0,manganelo.com,0.2686760425567627,https://manganelo.com/manga/itsuwari_no_freya,"Action,Drama,Fantasy,Gender bender,Historical,Horror,Romance,Shoujo",Ongoing,4.67,https://avt.mkklcdnv6temp.com/1/d/16-1583495304.jpg
Pick Up A Goldfish As Girlfriend,Chapter 2,"Jan 14,19",253,180.0,manganelo.com,0.2767634391784668,https://manganelo.com/manga/ij918112,"Adventure,Comedy,Fantasy,Webtoons",Ongoing,3.21,https://avt.mkklcdnv6temp.com/34/c/17-1583496481.jpg
Bartender,Vol.21 Chapter 166: The Farewell Lesson (Part 3),"Jan 13,19",253,180.0,manganelo.com,0.31978750228881836,https://manganelo.com/manga/bartender,"Drama,Seinen,Slice of life",Ongoing,4.68,https://avt.mkklcdnv6temp.com/17/v/2-1583466395.jpg
Gekkou,Chapter 39: The End,"Jan 14,19",253,180.0,manganelo.com,0.361752986907959,https://manganelo.com/manga/gekkou,"Fantasy,Shoujo",Ongoing,4.56,https://avt.mkklcdnv6temp.com/37/v/12-1583487249.jpg
Fun Log,Chapter 11,"Jan 14,19",253,180.0,manganelo.com,0.31516456604003906,https://manganelo.com/manga/gm918136,Comedy,Ongoing,2,https://avt.mkklcdnv6temp.com/34/z/17-1583496516.jpg
Kamisama No Tsukurikata,Vol.14 Final Chapter Landing: Spring Call,"Jan 14,19",253,180.0,manganelo.com,0.2972874641418457,https://manganelo.com/manga/kamisama_no_tsukurikata,"Action,Martial arts,Shounen",Ongoing,4.57,https://avt.mkklcdnv6temp.com/48/u/10-1583483937.jpg
Red Hood,Chapter 8.2: Epilogue 2 [End],"Jan 15,19",253,180.0,manganelo.com,0.28902649879455566,https://manganelo.com/manga/rv917650,"Action,Comedy,Fantasy,Mature,Romance,Smut,Yaoi",Ongoing,4.4,https://avt.mkklcdnv6temp.com/16/u/17-1583495865.jpg
The Weekly Love Story Of Young Men,Chapter 1,"Jan 14,19",253,180.0,manganelo.com,0.3190789222717285,https://manganelo.com/manga/vv918163,,Updating,4,https://avt.mkklcdnv6temp.com/35/y/17-1583496554.jpg
Rakka,Chapter 6: Bonus Track,"Jan 14,19",253,180.0,manganelo.com,0.37236714363098145,https://manganelo.com/manga/uk918155,"Drama,Yaoi",Completed,4.49,https://avt.mkklcdnv6temp.com/35/r/17-1583496543.jpg
An Unbelievable Story,Chapter 5: An Unbelievable Story (Final),"Jan 15,19",253,180.0,manganelo.com,0.3057680130004883,https://manganelo.com/manga/pk918166,"Drama,Fantasy,Romance,Shounen ai,Slice of life",Completed,4.25,https://avt.mkklcdnv6temp.com/36/b/17-1583496558.jpg
Sex Knights,Chapter 24,"Jan 05,19",254,180.0,manganelo.com,0.28303074836730957,https://manganelo.com/manga/sex_knights,"Fantasy,Mature,Seinen,Webtoons",Ongoing,4.18,https://avt.mkklcdnv6temp.com/34/t/14-1583490960.jpg
Nano List,Chapter 147,"Jan 05,19",254,180.0,manganelo.com,0.2715473175048828,https://manganelo.com/manga/nano_list1,"Action,Comedy,Drama,School life,Sci fi,Webtoons,Manhwa",Ongoing,4.73,https://avt.mkklcdnv6temp.com/4/n/14-1583489848.jpg
Cooking Master Boy,Vol.5 Chapter 35: Beyond The Stars [End],"Jan 05,19",254,180.0,manganelo.com,0.2975950241088867,https://manganelo.com/manga/cooking_master_boy,"Action,Adventure,Comedy,Drama,Shounen",Ongoing,4.79,https://avt.mkklcdnv6temp.com/30/b/6-1583475342.jpg
Magnolia Online,Vol.1 Chapter 9: Green Fields,"Jan 05,19",254,180.0,manganelo.com,0.3076775074005127,https://manganelo.com/manga/magnolia_online,"Action,Adventure,Comedy,Doujinshi,Fantasy",Ongoing,4.67,https://avt.mkklcdnv6temp.com/50/l/2-1583467643.jpg
The Office Of Doctor Evercross,Chapter 8: Don't Question The Doctor,"Jan 05,19",254,180.0,manganelo.com,0.3095376491546631,https://manganelo.com/manga/iaw379504687,"Comedy,Psychological",Ongoing,4.45,https://avt.mkklcdnv6temp.com/29/t/3-1583468850.jpg
Project Valkyrie,Chapter 8: Season 1:end,"Jan 05,19",254,180.0,manganelo.com,0.3034961223602295,https://manganelo.com/manga/project_valkyrie,"Action,Shounen,Supernatural,Webtoons",Ongoing,5,https://avt.mkklcdnv6temp.com/49/z/2-1583467625.jpg
Fairy Tail: Happy No Daiboken,Chapter 24,"Jan 05,19",254,180.0,manganelo.com,0.4855530261993408,https://manganelo.com/manga/fairy_tail_happy_no_daiboken,"Adventure,Comedy,Fantasy,Shounen",Ongoing,4.38,https://avt.mkklcdnv6temp.com/7/t/17-1583495539.jpg
High School Fleet: Maidens Of Loreley,Vol.1 Chapter 2,"Jan 05,19",254,180.0,manganelo.com,0.29846715927124023,https://manganelo.com/manga/uk918096,"Action,Seinen",Ongoing,4.25,https://avt.mkklcdnv6temp.com/33/m/17-1583496459.jpg
Graveyard Academy,Chapter 7: Dream,"Jan 05,19",254,180.0,manganelo.com,0.29412150382995605,https://manganelo.com/manga/ywn113438642,"Comedy,Psychological,School life",Ongoing,4.82,https://avt.mkklcdnv6temp.com/26/g/8-1583479176.jpg
Netsuai Nante Ariemasen!,Chapter Extra,"Jan 05,19",254,180.0,manganelo.com,0.2633492946624756,https://manganelo.com/manga/ow917537,"Adult,Comedy,Drama,Slice of life,Yaoi",Ongoing,4.49,https://avt.mkklcdnv6temp.com/12/m/17-1583495717.jpg
